,Date,AAL,AAPL,AMD,AMZN,GE,KO,MARA,MELI,RCL,TSLA,^GSPC
258,2017-05-03,42.53575134277344,34.91835021972656,10.390000343322754,941.030029296875,26.390546798706055,37.98511505126953,9.119999885559082,234.59019470214844,100.63153076171875,62.20399856567383,2388.1298828125
259,2017-05-04,42.52606964111328,34.792503356933594,10.100000381469727,937.530029296875,26.36345863342285,38.283241271972656,8.640000343322754,236.12771606445312,100.4639663696289,59.09199905395508,2389.52001953125
260,2017-05-05,43.10715866088867,35.36949157714844,10.1899995803833,934.1500244140625,26.38151741027832,38.309539794921875,8.0,274.7152404785156,101.1156005859375,61.66999816894531,2399.2900390625
261,2017-05-08,43.52360916137695,36.331138610839844,10.039999961853027,949.0399780273438,26.24608612060547,38.48490905761719,7.679999828338623,274.5155334472656,100.51050567626953,61.4379997253418,2399.3798828125
262,2017-05-09,45.596160888671875,36.5638313293457,10.180000305175781,952.8200073242188,26.11968994140625,38.15171432495117,6.71999979019165,281.31451416015625,101.30177307128906,64.25199890136719,2396.919921875
263,2017-05-10,45.80922317504883,36.39049530029297,10.789999961853027,948.9500122070312,25.912029266357422,38.20432662963867,6.400000095367432,281.80377197265625,100.85493469238281,65.04399871826172,2399.6298828125
264,2017-05-11,45.07317352294922,36.70520782470703,11.069999694824219,947.6199951171875,26.06551170349121,38.2920036315918,6.079999923706055,280.4159851074219,100.78047943115234,64.62000274658203,2394.43994140625
265,2017-05-12,44.48112869262695,37.21782302856445,11.260000228881836,961.3499755859375,25.523799896240234,38.22186279296875,5.920000076293945,286.8156433105469,100.13813781738281,64.96199798583984,2390.89990234375
266,2017-05-15,45.306114196777344,37.12245178222656,11.420000076293945,957.969970703125,25.442543029785156,38.34462356567383,6.079999923706055,295.7611389160156,100.65013885498047,63.17599868774414,2402.320068359375
267,2017-05-16,45.5584602355957,37.06761932373047,12.75,966.0700073242188,25.316146850585938,38.449832916259766,5.440000057220459,296.7395935058594,99.92401885986328,63.402000427246094,2400.669921875
268,2017-05-17,43.5979118347168,35.82304763793945,11.199999809265137,944.760009765625,24.747343063354492,38.51999282836914,4.960000038146973,278.0997314453125,96.48896789550781,61.22200012207031,2357.030029296875
269,2017-05-18,43.33586120605469,36.36903762817383,11.279999732971191,958.489990234375,24.8105411529541,38.4059944152832,4.800000190734863,270.3722839355469,97.72708892822266,62.61199951171875,2365.719970703125
270,2017-05-19,43.88908767700195,36.493019104003906,11.40999984741211,959.8400268554688,25.325176239013672,38.49368667602539,4.320000171661377,272.1294250488281,98.81625366210938,62.16600036621094,2381.72998046875
271,2017-05-22,44.849945068359375,36.714752197265625,11.039999961853027,970.6699829101562,25.442543029785156,38.73920440673828,2.880000114440918,274.9248962402344,99.8030014038086,62.06999969482422,2394.02001953125
272,2017-05-23,45.286705017089844,36.66944885253906,10.890000343322754,971.5399780273438,25.53282928466797,38.923343658447266,3.8399999141693115,281.3445129394531,99.73783874511719,60.77199935913086,2398.419921875
273,2017-05-24,45.39345932006836,36.55977249145508,10.890000343322754,980.3499755859375,25.126548767089844,39.48452377319336,4.480000019073486,285.8172607421875,100.70600128173828,62.04399871826172,2404.389892578125
274,2017-05-25,46.6066780090332,36.68613815307617,10.979999542236328,993.3800048828125,24.81957244873047,39.81772232055664,4.0,291.9473571777344,102.64229583740234,63.36600112915039,2415.070068359375
275,2017-05-26,47.30548858642578,36.624149322509766,11.0,995.780029296875,24.783458709716797,39.80019760131836,4.0,286.4862060546875,103.4056396484375,65.02799987792969,2415.820068359375
276,2017-05-30,46.548439025878906,36.638450622558594,11.119999885559082,996.7000122070312,24.702198028564453,39.83526611328125,4.0,279.5274353027344,102.80054473876953,67.0199966430664,2412.909912109375
277,2017-05-31,46.985198974609375,36.42148971557617,11.1899995803833,994.6199951171875,24.720260620117188,39.870338439941406,3.680000066757202,274.6653137207031,103.01557922363281,68.2020034790039,2411.800048828125
278,2017-06-01,47.606353759765625,36.52162551879883,10.930000305175781,995.9500122070312,25.027231216430664,40.15092468261719,3.5199999809265137,279.9467468261719,105.41848754882812,68.0739974975586,2430.06005859375
279,2017-06-02,48.06252670288086,37.06284713745117,10.899999618530273,1006.72998046875,25.17168426513672,40.23862075805664,4.320000171661377,279.91680908203125,106.00750732421875,67.97000122070312,2439.070068359375
280,2017-06-05,48.27605056762695,36.70044708251953,11.239999771118164,1011.3400268554688,25.261974334716797,40.32630157470703,3.5199999809265137,278.439208984375,104.77334594726562,69.46399688720703,2436.10009765625
281,2017-06-06,48.27605056762695,36.82441711425781,12.029999732971191,1003.0,25.216829299926758,40.317535400390625,3.680000066757202,279.58734130859375,103.64202117919922,70.56999969482422,2429.330078125
282,2017-06-07,49.36308670043945,37.04376983642578,12.380000114440918,1010.0700073242188,24.991113662719727,39.90541076660156,3.680000066757202,284.7889099121094,104.85750579833984,71.93000030517578,2433.139892578125
283,2017-06-08,49.91631317138672,36.95317077636719,12.899999618530273,1010.27001953125,24.90986442565918,39.57221221923828,3.359999895095825,287.654296875,105.48393249511719,74.0,2433.7900390625
284,2017-06-09,48.79045486450195,35.52024459838867,12.279999732971191,978.3099975585938,25.225858688354492,39.73881530761719,3.200000047683716,274.6253967285156,102.67899322509766,71.46399688720703,2431.77001953125
285,2017-06-12,48.023704528808594,34.67146301269531,12.09000015258789,964.9099731445312,26.12871551513672,39.74757766723633,3.200000047683716,270.29241943359375,102.7538070678711,71.802001953125,2429.389892578125
286,2017-06-13,47.99458694458008,34.95042037963867,11.960000038146973,980.7899780273438,25.686315536499023,39.80946350097656,3.200000047683716,272.5587158203125,103.62333679199219,75.19000244140625,2440.35009765625
287,2017-06-14,47.93635177612305,34.609474182128906,11.770000457763672,976.469970703125,25.90300178527832,40.04815673828125,2.880000114440918,264.5716552734375,104.38065338134766,76.13200378417969,2437.919921875
288,2017-06-15,47.664588928222656,34.402042388916016,11.5,964.1699829101562,26.34913444519043,40.00395584106445,2.559999942779541,262.8743896484375,104.7826919555664,75.06800079345703,2432.4599609375
289,2017-06-16,47.35401153564453,33.92043685913086,11.4399995803833,987.7100219726562,26.403762817382812,40.05699920654297,2.559999942779541,263.0242004394531,104.6237564086914,74.27999877929688,2433.14990234375
290,2017-06-19,48.19840621948242,34.89081573486328,11.930000305175781,995.1699829101562,26.221668243408203,40.118892669677734,2.559999942779541,273.8765869140625,105.93270874023438,73.95999908447266,2453.4599609375
291,2017-06-20,46.61638259887695,34.57372283935547,12.640000343322754,992.5900268554688,25.611644744873047,40.32221984863281,2.4000000953674316,270.8315124511719,104.40869903564453,74.447998046875,2437.030029296875
292,2017-06-21,47.00460433959961,34.77875518798828,13.979999542236328,1002.22998046875,25.292984008789062,39.97743606567383,4.800000190734863,276.5422668457031,106.50304412841797,75.27999877929688,2435.610107421875
293,2017-06-22,47.528717041015625,34.72153854370117,14.380000114440918,1001.2999877929688,25.083576202392578,39.84483337402344,3.5199999809265137,275.3042907714844,104.85750579833984,76.52200317382812,2434.5
294,2017-06-23,47.19872283935547,34.87650680541992,14.170000076293945,1003.739990234375,25.10178565979004,40.00395584106445,5.440000057220459,274.7851257324219,104.58635711669922,76.69000244140625,2438.300048828125
295,2017-06-26,47.344303131103516,34.76683807373047,14.079999923706055,993.97998046875,25.138202667236328,40.163089752197266,8.15999984741211,267.5668029785156,104.09083557128906,75.49800109863281,2439.070068359375
296,2017-06-27,47.07254409790039,34.268524169921875,13.399999618530273,976.780029296875,24.774015426635742,39.827144622802734,7.360000133514404,255.5163116455078,101.8094711303711,72.4739990234375,2419.3798828125
297,2017-06-28,47.800472259521484,34.76921844482422,13.229999542236328,990.3300170898438,24.65565299987793,40.065853118896484,6.079999923706055,262.0395812988281,103.54854583740234,74.24800109863281,2440.68994140625
298,2017-06-29,48.159576416015625,34.25660705566406,12.600000381469727,975.9299926757812,24.601022720336914,39.63264846801758,6.559999942779541,252.16976928710938,102.1647720336914,72.1500015258789,2419.699951171875
299,2017-06-30,48.8389778137207,34.337669372558594,12.479999542236328,968.0,24.5919189453125,39.65032958984375,6.079999923706055,250.6213836669922,102.12736511230469,72.3219985961914,2423.409912109375
300,2017-07-03,48.90692138671875,34.21369552612305,12.149999618530273,953.6599731445312,24.992528915405273,39.570762634277344,5.920000076293945,250.42156982421875,101.76273345947266,70.52400207519531,2429.010009765625
301,2017-07-05,49.75130844116211,34.35436248779297,13.1899995803833,971.4000244140625,24.901477813720703,39.62380599975586,5.440000057220459,248.7233123779297,103.44569396972656,65.41799926757812,2432.5400390625
302,2017-07-06,50.51805877685547,34.03010559082031,13.020000457763672,965.1400146484375,23.954586029052734,39.252506256103516,6.559999942779541,250.8411407470703,101.51029205322266,61.76599884033203,2409.75
303,2017-07-07,51.46921920776367,34.37580871582031,13.359999656677246,978.760009765625,23.808914184570312,39.2436637878418,5.920000076293945,255.3365020751953,102.09931945800781,62.64400100708008,2425.179931640625
304,2017-07-10,51.11011505126953,34.58562469482422,13.8100004196167,996.469970703125,23.708759307861328,39.234825134277344,6.079999923706055,259.55218505859375,102.08995819091797,63.209999084472656,2427.429931640625
305,2017-07-11,50.09101104736328,34.697689056396484,13.890000343322754,994.1300048828125,24.01831817626953,39.190616607666016,5.920000076293945,262.1394958496094,102.15541076660156,65.44400024414062,2425.530029296875
306,2017-07-12,52.216556549072266,34.747764587402344,14.289999961853027,1006.510009765625,24.200414657592773,39.34975051879883,5.599999904632568,274.06719970703125,102.86599731445312,65.90399932861328,2443.25
307,2017-07-13,52.22626495361328,35.23176193237305,13.529999732971191,1000.6300048828125,24.391616821289062,39.279022216796875,5.28000020980835,271.26007080078125,102.42655944824219,64.68199920654297,2447.830078125
308,2017-07-14,52.62419891357422,35.5345573425293,13.920000076293945,1001.8099975585938,24.382511138916016,39.50004196166992,5.119999885559082,273.2979736328125,101.8094711303711,65.55599975585938,2459.27001953125
309,2017-07-17,52.28450012207031,35.65853500366211,13.800000190734863,1010.0399780273438,24.418930053710938,39.54424285888672,4.800000190734863,275.8353271484375,104.24041748046875,63.91400146484375,2459.139892578125
310,2017-07-18,51.585693359375,35.78252410888672,13.479999542236328,1024.449951171875,24.482666015625,39.4911994934082,4.639999866485596,279.9510803222656,104.57701110839844,65.64800262451172,2460.610107421875
311,2017-07-19,51.06157302856445,36.006629943847656,13.550000190734863,1026.8699951171875,24.528186798095703,39.63264846801758,4.800000190734863,280.270751953125,105.2408447265625,65.052001953125,2473.830078125
312,2017-07-20,50.79952621459961,35.844505310058594,13.800000190734863,1028.699951171875,24.300567626953125,39.62380599975586,4.480000019073486,281.7892150878906,107.76526641845703,65.98400115966797,2473.449951171875
313,2017-07-21,50.38218688964844,35.82781219482422,13.880000114440918,1025.6700439453125,23.59039306640625,39.80946350097656,4.159999847412109,279.9710998535156,107.43803405761719,65.68000030517578,2472.5400390625
314,2017-07-24,49.770721435546875,36.261749267578125,14.15999984741211,1038.949951171875,23.15336799621582,39.6414909362793,4.159999847412109,282.0888977050781,108.21405792236328,68.50399780273438,2469.909912109375
315,2017-07-25,49.12044906616211,36.416725158691406,14.109999656677246,1039.8699951171875,23.162473678588867,39.995121002197266,4.800000190734863,278.97210693359375,107.4473648071289,67.91999816894531,2477.1298828125
316,2017-07-26,49.508670806884766,36.58838653564453,14.760000228881836,1052.800048828125,23.299039840698242,40.43715286254883,4.320000171661377,285.7251281738281,107.0079345703125,68.7699966430664,2477.830078125
317,2017-07-27,48.52840042114258,35.8969612121582,14.119999885559082,1046.0,23.481138229370117,40.77309799194336,4.159999847412109,286.3445129394531,105.92337799072266,66.89199829101562,2475.419921875
318,2017-07-28,49.00398254394531,35.64423370361328,13.949999809265137,1020.0399780273438,23.244415283203125,40.67584228515625,4.159999847412109,288.57220458984375,106.0168685913086,67.01399993896484,2472.10009765625
319,2017-07-31,48.955448150634766,35.46064376831055,13.609999656677246,987.780029296875,23.31725311279297,40.52555847167969,4.960000038146973,288.1226806640625,105.71768188476562,64.69400024414062,2470.300048828125
320,2017-08-01,49.55720520019531,35.77537155151367,13.710000038146973,996.1900024414062,23.162473678588867,40.40179443359375,4.639999866485596,288.58221435546875,109.27058410644531,63.91400146484375,2476.35009765625
321,2017-08-02,48.96516036987305,37.46577453613281,13.369999885559082,995.8900146484375,23.23531150817871,40.304542541503906,4.159999847412109,286.3045654296875,109.75675964355469,65.1780014038086,2477.570068359375
322,2017-08-03,49.06221389770508,37.09145736694336,13.239999771118164,986.9199829101562,23.453824996948242,40.37526321411133,4.320000171661377,292.0785827636719,112.12225341796875,69.41799926757812,2472.159912109375
323,2017-08-04,49.30485153198242,37.286964416503906,13.119999885559082,987.5800170898438,23.47203254699707,40.224979400634766,4.320000171661377,260.2015075683594,111.9072036743164,71.38200378417969,2476.830078125
324,2017-08-07,49.091331481933594,37.863948822021484,13.430000305175781,992.27001953125,23.335466384887695,40.3487434387207,4.320000171661377,255.9059295654297,110.10271453857422,71.03399658203125,2480.909912109375
325,2017-08-08,48.52840042114258,38.166751861572266,13.109999656677246,989.8400268554688,23.271732330322266,40.313377380371094,4.320000171661377,251.66029357910156,112.01006317138672,73.04399871826172,2474.919921875
326,2017-08-09,47.9460563659668,38.40039825439453,12.829999923706055,982.010009765625,23.408296585083008,40.304542541503906,4.320000171661377,251.26071166992188,112.65518951416016,72.70600128173828,2474.02001953125
327,2017-08-10,47.216651916503906,37.17727279663086,12.119999885559082,956.9199829101562,23.035005569458008,40.43715286254883,4.0,232.40017700195312,109.68196868896484,71.08000183105469,2438.2099609375
328,2017-08-11,47.02214431762695,37.69429397583008,12.229999542236328,967.989990234375,22.943960189819336,40.304542541503906,4.0,239.91241455078125,109.59781646728516,71.5739974975586,2441.320068359375
329,2017-08-14,47.46950912475586,38.26156997680664,12.760000228881836,983.2999877929688,23.089630126953125,40.49019241333008,4.480000019073486,236.69573974609375,111.83241271972656,72.76000213623047,2465.840087890625
330,2017-08-15,47.187477111816406,38.680450439453125,13.020000457763672,982.739990234375,22.88932991027832,40.83497619628906,4.159999847412109,235.82664489746094,113.80520629882812,72.46600341796875,2464.610107421875
331,2017-08-16,47.08050537109375,38.52486801147461,12.630000114440918,978.1799926757812,22.85291290283203,40.84381866455078,4.159999847412109,241.650634765625,113.34707641601562,72.58200073242188,2468.110107421875
332,2017-08-17,44.76586151123047,37.785247802734375,12.34000015258789,960.5700073242188,22.534244537353516,40.543243408203125,4.159999847412109,233.94857788085938,111.46778106689453,70.38400268554688,2430.010009765625
333,2017-08-18,44.29904556274414,37.69907760620117,12.369999885559082,958.469970703125,22.352149963378906,40.37526321411133,4.960000038146973,235.8965606689453,111.08442687988281,69.49199676513672,2425.550048828125
334,2017-08-21,44.454647064208984,37.629669189453125,12.050000190734863,953.2899780273438,22.29751968383789,40.38410568237305,4.639999866485596,241.70057678222656,112.18770599365234,67.5719985961914,2428.3701171875
335,2017-08-22,44.16289138793945,38.244815826416016,12.170000076293945,966.9000244140625,22.397672653198242,40.313377380371094,4.320000171661377,243.0391845703125,113.1413803100586,68.2699966430664,2452.510009765625
336,2017-08-23,42.7624397277832,38.292686462402344,12.479999542236328,958.0,22.20647430419922,40.26033401489258,4.320000171661377,243.28892517089844,112.77674102783203,70.55400085449219,2444.0400390625
337,2017-08-24,41.741268157958984,38.12274932861328,12.5,952.4500122070312,22.12453269958496,40.145408630371094,4.480000019073486,243.3688507080078,112.70195007324219,70.58599853515625,2438.969970703125
338,2017-08-25,44.007286071777344,38.26397705078125,12.430000305175781,945.260009765625,22.29751968383789,40.286869049072266,4.639999866485596,246.15599060058594,112.60845184326172,69.61000061035156,2443.050048828125
339,2017-08-28,43.71552658081055,38.64932632446289,12.229999542236328,946.02001953125,22.279312133789062,40.15424728393555,5.28000020980835,242.2899627685547,112.90763854980469,69.13200378417969,2444.239990234375
340,2017-08-29,43.33623123168945,38.99401092529297,12.149999618530273,954.0599975585938,22.251995086669922,40.18077850341797,6.079999923706055,240.65164184570312,112.5055923461914,69.47200012207031,2446.300048828125
341,2017-08-30,43.102821350097656,39.099334716796875,12.670000076293945,967.5900268554688,22.1063232421875,40.12773132324219,5.920000076293945,246.49562072753906,113.7210693359375,70.63600158691406,2457.590087890625
342,2017-08-31,43.511295318603516,39.25491714477539,13.0,980.5999755859375,22.352149963378906,40.26918411254883,7.039999961853027,258.2035217285156,116.36705017089844,71.18000030517578,2471.64990234375
343,2017-09-01,44.065635681152344,39.266883850097656,13.1899995803833,978.25,22.88932991027832,40.472511291503906,6.559999942779541,251.6503143310547,116.16134643554688,71.08000183105469,2476.550048828125
344,2017-09-05,42.71381378173828,38.795345306396484,12.920000076293945,965.27001953125,22.534244537353516,40.59628677368164,6.239999771118164,256.3654479980469,111.29949188232422,69.91799926757812,2457.85009765625
345,2017-09-06,43.093101501464844,38.7546501159668,12.859999656677246,967.7999877929688,22.68902587890625,40.63164138793945,6.71999979019165,257.6141662597656,111.09378814697266,68.90599822998047,2465.5400390625
346,2017-09-07,42.636009216308594,38.59906768798828,12.630000114440918,979.469970703125,21.869592666625977,40.91455078125,6.559999942779541,258.4132995605469,109.89701843261719,70.12200164794922,2465.10009765625
347,2017-09-08,42.4025993347168,37.96955871582031,12.25,965.9000244140625,21.6875057220459,40.93222427368164,7.039999961853027,259.7120056152344,109.81287384033203,68.68000030517578,2461.429931640625
348,2017-09-11,44.60053253173828,38.656517028808594,12.550000190734863,977.9600219726562,21.59645652770996,41.12671661376953,6.239999771118164,284.9659423828125,113.77715301513672,72.73799896240234,2488.110107421875
349,2017-09-12,45.01872253417969,38.503326416015625,12.300000190734863,982.5800170898438,21.76944923400879,41.303531646728516,5.920000076293945,290.490234375,113.7491226196289,72.55000305175781,2496.47998046875
350,2017-09-13,45.709224700927734,38.21370315551758,12.220000267028809,999.5999755859375,21.951541900634766,41.4361457824707,5.760000228881836,291.90875244140625,114.24465942382812,73.24600219726562,2498.3701171875
351,2017-09-14,44.92147445678711,37.885780334472656,12.260000228881836,992.2100219726562,22.08811378479004,41.088619232177734,6.079999923706055,287.6231994628906,115.51622009277344,75.52799987792969,2495.6201171875
352,2017-09-15,44.73668670654297,38.26875686645508,12.520000457763672,986.7899780273438,22.005352020263672,41.15099334716797,5.920000076293945,282.4185485839844,113.05721282958984,75.96199798583984,2500.22998046875
353,2017-09-18,44.065635681152344,37.9791259765625,13.079999923706055,974.1900024414062,22.492725372314453,41.088619232177734,5.760000228881836,289.41131591796875,111.07508850097656,77.0,2503.8701171875
354,2017-09-19,43.16118621826172,37.99348831176758,13.119999885559082,969.8599853515625,22.253637313842773,40.972774505615234,5.440000057220459,289.67108154296875,110.81327819824219,75.0199966430664,2506.64990234375
355,2017-09-20,44.172607421875,37.35679244995117,13.739999771118164,973.2100219726562,22.363985061645508,40.794551849365234,6.079999923706055,289.9008483886719,108.02706146240234,74.78199768066406,2508.239990234375
356,2017-09-21,45.01872253417969,36.71530532836914,13.40999984741211,964.6500244140625,22.759397506713867,40.4559326171875,6.239999771118164,281.57940673828125,109.20188903808594,73.2959976196289,2500.60009765625
357,2017-09-22,45.767578125,36.35627746582031,13.300000190734863,955.0999755859375,22.869749069213867,40.53614044189453,6.400000095367432,279.1719055175781,108.35600280761719,70.21800231933594,2502.219970703125
358,2017-09-25,46.39000701904297,36.0355339050293,12.609999656677246,939.7899780273438,23.090450286865234,40.714351654052734,6.239999771118164,269.94140625,107.03081512451172,68.99800109863281,2496.659912109375
359,2017-09-26,46.27329635620117,36.65547561645508,12.449999809265137,938.5999755859375,22.9249210357666,40.607425689697266,7.679999828338623,268.9924011230469,110.14173126220703,69.05000305175781,2496.840087890625
360,2017-09-27,45.56333923339844,36.916378021240234,12.739999771118164,950.8699951171875,22.40996551513672,39.77870559692383,8.15999984741211,267.12432861328125,108.7789535522461,68.19400024414062,2507.0400390625
361,2017-09-28,46.18577194213867,36.688987731933594,12.739999771118164,956.4000244140625,22.290420532226562,40.01929473876953,7.519999980926514,261.8667907714844,111.10038757324219,67.91999816894531,2510.06005859375
362,2017-09-29,46.18577194213867,36.89004135131836,12.75,961.3499755859375,22.235248565673828,40.108402252197266,6.880000114440918,258.8082275390625,111.4105453491211,68.22000122070312,2519.360107421875
363,2017-10-02,46.41917419433594,36.81584167480469,12.710000038146973,959.1900024414062,22.5938777923584,39.92127227783203,7.199999809265137,263.5260314941406,111.9556655883789,68.30599975585938,2529.1201171875
364,2017-10-03,49.12282180786133,36.97621536254883,13.420000076293945,957.0999755859375,22.805376052856445,40.268798828125,7.199999809265137,264.2356872558594,111.84288024902344,69.62799835205078,2534.580078125
365,2017-10-04,49.33678436279297,36.73685836791992,13.3100004196167,965.4500122070312,22.511117935180664,40.545047760009766,7.039999961853027,263.6859436035156,114.352294921875,71.00199890136719,2537.739990234375
366,2017-10-05,49.17145919799805,37.19403076171875,13.34000015258789,980.8499755859375,22.566287994384766,40.562870025634766,6.71999979019165,270.1029357910156,116.22261810302734,71.06600189208984,2552.070068359375
367,2017-10-06,49.89112854003906,37.172481536865234,13.229999542236328,989.5800170898438,22.42835235595703,40.53614044189453,6.559999942779541,268.693603515625,115.96884155273438,71.3759994506836,2549.330078125
368,2017-10-09,49.210357666015625,37.30173873901367,13.470000267028809,990.989990234375,21.545564651489258,40.464847564697266,6.239999771118164,269.7930908203125,117.04027557373047,68.58799743652344,2544.72998046875
369,2017-10-10,51.57362747192383,37.316097259521484,13.699999809265137,987.2000122070312,21.4811954498291,40.87474822998047,6.559999942779541,273.5113525390625,117.29405212402344,71.11799621582031,2550.639892578125
370,2017-10-11,51.37910842895508,37.47169494628906,13.880000114440918,995.0,21.214519500732422,41.07970428466797,6.400000095367432,274.3609313964844,117.49141693115234,70.91999816894531,2555.239990234375
371,2017-10-12,51.20405960083008,37.34003829956055,14.199999809265137,1000.9299926757812,21.19612693786621,41.088619232177734,6.400000095367432,246.14419555664062,117.48200988769531,71.13600158691406,2550.929931640625
372,2017-10-13,51.252681732177734,37.57701110839844,14.220000267028809,1002.9400024414062,21.131759643554688,41.15099334716797,6.400000095367432,244.7848358154297,120.08541870117188,71.11399841308594,2553.169921875
373,2017-10-16,50.83448791503906,38.26875686645508,14.260000228881836,1006.3400268554688,21.4811954498291,41.5430793762207,6.559999942779541,232.89044189453125,119.728271484375,70.12000274658203,2557.639892578125
374,2017-10-17,50.63999557495117,38.40998077392578,14.15999984741211,1009.1300048828125,21.324865341186523,41.45396423339844,6.400000095367432,234.67959594726562,119.56849670410156,71.1500015258789,2559.360107421875
375,2017-10-18,50.60108184814453,38.24003219604492,14.069999694824219,997.0,21.260499954223633,41.3470344543457,6.079999923706055,242.2960205078125,117.36923217773438,71.93000030517578,2561.260009765625
376,2017-10-19,50.09536361694336,37.33525466918945,13.949999809265137,986.6099853515625,21.68349838256836,41.51633834838867,5.920000076293945,235.88902282714844,113.83536529541016,70.36199951171875,2562.10009765625
377,2017-10-20,50.50382614135742,37.39987564086914,13.8100004196167,982.9099731445312,21.91339874267578,41.3292121887207,6.079999923706055,235.61915588378906,113.45002746582031,69.0199966430664,2575.2099609375
378,2017-10-23,49.57991409301758,37.38072967529297,14.100000381469727,966.2999877929688,20.524837493896484,41.2757453918457,5.920000076293945,226.2435760498047,114.4180908203125,67.40399932861328,2564.97998046875
379,2017-10-24,50.52328109741211,37.60333251953125,14.25,975.9000244140625,20.129423141479492,41.15099334716797,5.920000076293945,225.31399536132812,115.03839111328125,67.46800231933594,2569.1298828125
380,2017-10-25,49.61882019042969,37.438175201416016,12.329999923706055,972.9099731445312,19.770790100097656,41.03514862060547,6.71999979019165,221.4058380126953,113.9857406616211,65.16799926757812,2557.14990234375
381,2017-10-26,47.275001525878906,37.67753601074219,12.010000228881836,972.4299926757812,19.605270385742188,41.19554138183594,6.400000095367432,228.89231872558594,115.65868377685547,65.23400115966797,2560.39990234375
382,2017-10-27,46.25384521484375,39.027523040771484,11.84000015258789,1100.949951171875,19.117897033691406,41.05297088623047,5.599999904632568,235.9390106201172,116.73953247070312,64.17400360107422,2581.070068359375
383,2017-10-30,45.952354431152344,39.905975341796875,10.890000343322754,1110.8499755859375,18.76845932006836,40.865840911865234,6.400000095367432,234.38973999023438,114.65306091308594,64.01599884033203,2572.830078125
384,2017-10-31,45.5341682434082,40.46128463745117,10.989999771118164,1105.280029296875,18.538564682006836,40.972774505615234,6.159999847412109,240.19700622558594,116.32598876953125,66.30599975585938,2575.260009765625
385,2017-11-01,46.52615737915039,39.946659088134766,10.800000190734863,1103.6800537109375,18.409828186035156,40.81237030029297,7.360000133514404,238.90760803222656,113.59100341796875,64.21600341796875,2579.360107421875
386,2017-11-02,46.0593376159668,40.238677978515625,10.850000381469727,1094.219970703125,18.336261749267578,40.883663177490234,5.960000038146973,235.88902282714844,115.6868896484375,59.85200119018555,2579.85009765625
387,2017-11-03,46.14686584472656,41.28947067260742,11.119999885559082,1111.5999755859375,18.520174026489258,40.9638671875,5.760000228881836,267.22430419921875,115.771484375,61.21799850463867,2587.840087890625
388,2017-11-06,46.2052116394043,41.708343505859375,11.930000305175781,1120.6600341796875,18.51097869873047,40.518314361572266,5.71999979019165,268.4037170410156,117.80156707763672,60.555999755859375,2591.1298828125
389,2017-11-07,45.184051513671875,41.842384338378906,12.050000190734863,1123.1700439453125,18.584543228149414,40.9371337890625,5.599999904632568,265.5050964355469,121.45759582519531,61.209999084472656,2590.639892578125
390,2017-11-08,45.09652328491211,42.184669494628906,11.710000038146973,1132.8800048828125,18.50178337097168,41.15099334716797,5.199999809265137,259.9776916503906,121.16625213623047,60.87799835205078,2594.3798828125
391,2017-11-09,44.513004302978516,42.09850311279297,11.119999885559082,1129.1300048828125,18.38223648071289,41.19554138183594,5.239999771118164,266.28472900390625,119.05157470703125,60.597999572753906,2584.6201171875
392,2017-11-10,44.659202575683594,41.959171295166016,11.260000228881836,1125.3499755859375,18.842023849487305,41.47178268432617,5.320000171661377,270.74261474609375,116.7489242553711,60.597999572753906,2582.300048828125
393,2017-11-13,44.581233978271484,41.79102325439453,11.09000015258789,1129.1700439453125,17.49025535583496,41.63219451904297,5.440000057220459,266.95440673828125,116.9933090209961,63.08000183105469,2584.840087890625
394,2017-11-14,44.649452209472656,41.159244537353516,11.119999885559082,1136.8399658203125,16.4603328704834,42.26486587524414,5.360000133514404,262.3665771484375,116.08161926269531,61.7400016784668,2578.8701171875
395,2017-11-15,45.99449157714844,40.61635208129883,11.069999694824219,1126.68994140625,16.7913818359375,41.71238708496094,5.28000020980835,263.41607666015625,115.15117645263672,62.2599983215332,2564.6201171875
396,2017-11-16,46.47208786010742,41.101593017578125,11.25,1137.2900390625,16.78218650817871,41.4807014465332,5.400000095367432,262.3565979003906,115.40492248535156,62.5,2585.639892578125
397,2017-11-17,46.18942642211914,40.873390197753906,11.380000114440918,1129.8800048828125,16.74540138244629,40.7321662902832,5.559999942779541,269.6031799316406,116.91809844970703,63.0099983215332,2578.85009765625
398,2017-11-20,46.48183059692383,40.83254623413086,11.34000015258789,1126.31005859375,16.533903121948242,40.5093994140625,5.840000152587891,265.7149963378906,116.49516296386719,61.74800109863281,2582.139892578125
399,2017-11-21,47.417510986328125,41.59164047241211,11.399999618530273,1139.489990234375,16.395965576171875,40.794551849365234,5.679999828338623,268.6336364746094,117.28463745117188,63.5620002746582,2599.030029296875
400,2017-11-22,47.427249908447266,42.028839111328125,11.369999885559082,1156.1600341796875,16.690229415893555,40.848018646240234,8.720000267028809,265.7649841308594,117.90495300292969,62.52000045776367,2597.080078125
401,2017-11-24,47.32979202270508,42.03124237060547,11.380000114440918,1186.0,16.72701072692871,40.883663177490234,23.799999237060547,271.2524108886719,117.67937469482422,63.11000061035156,2602.419921875
402,2017-11-27,47.19333267211914,41.81984329223633,11.550000190734863,1195.8299560546875,16.662643432617188,40.901485443115234,26.040000915527344,272.4917907714844,117.71697998046875,63.36199951171875,2601.419921875
